fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
08.06;0,04375;00.17;02.09;0.099;21.00;119.00.00;0,693055556;03.09;00.52;09.03;5
07.04;00.37;00.43;02.06;0.08199999999999999;18.00;82.00.00;0.99708;03.33;0,047222222;09.07;6
08.08;0,044444444;00.17;02.09;0.084;25.00.00;130.00.00;0.99818;03.23;00.54;09.06;5
07.01;0,042361111;00.02;02.05;0.081;17.00;87.00.00;0.99745;03.48;00.06;09.07;6
07.07;00.06;00.00;02.06;0.055;07.00;13.00;0.99639;03.38;00.56;10.08;5
10.01;00.27;00.54;02.03;0.065;07.00;26.00.00;0.99531;03.17;00.53;12.05;6
10.08;0,061805556;00.03;02.06;0,091666667;07.00;60.00.00;0.9978600000000001;0,152083333;01.18;10.02;5
08.07;00.46;00.31;02.05;0,0875;24.00.00;64.00.00;0.99746;03.01;0,051388889;09.06;5
09.03;00.37;00.44;01.06;0.038;21.00;42.00.00;0.99526;03.24;0,05625;10.08;7
09.04;00.05;00.34;03.06;0.08199999999999999;05.00;14.00;6,935416667;03.29;00.52;10.07;6
09.04;00.05;00.34;03.06;0.08199999999999999;05.00;14.00;6,935416667;03.29;00.52;10.07;6
07.02;0,042361111;00.08;04.00;0.08199999999999999;26.00.00;108.00.00;0.99641;03.25;00.51;09.04;5
08.06;00.55;00.09;03.03;0.068;08.00;17.00;0.99735;03.23;00.44;10.00;5
05.01;0,40625;00.00;01.07;0.044000000000000004;14.00;86.00.00;0.99264;03.56;0,065277778;12.09;7
07.07;00.56;00.08;02.05;0,079166667;14.00;46.00.00;6,924305556;03.24;0,045833333;09.06;6
08.04;00.52;00.22;02.07;0.084;04.00;18.00;0.99682;03.26;00.57;09.09;6
08.02;00.28;00.04;02.04;0.052000000000000005;04.00;10.00;0.99356;03.33;00.07;12.08;7
08.04;00.25;00.39;02.00;0.040999999999999995;04.00;10.00;0.9938600000000001;03.27;0,049305556;12.05;7
08.02;00.28;00.04;02.04;0.052000000000000005;04.00;10.00;0.99356;03.33;00.07;12.08;7
07.04;00.53;00.12;01.09;0,114583333;04.00;12.00;0.99702;03.26;0,059722222;09.02;5
07.06;00.48;00.31;02.08;00.07;04.00;15.00;0.9969299999999999;03.22;00.55;10.03;6
07.03;00.49;00.01;02.06;0.068;04.00;14.00;0.9956200000000001;03.03;00.47;10.05;5
12.09;00.05;00.55;02.08;0.07200000000000001;07.00;24.00.00;10.001.200.000.000.000;03.09;0,047222222;10.09;6
10.08;00.45;00.33;02.05;0.099;20.00;38.00.00;0.99818;03.24;0,049305556;10.08;5
06.09;00.39;00.24;02.01;0,070833333;04.00;07.00;0.9946200000000001;03.44;00.58;11.04;4
12.06;00.41;00.54;02.08;0.10300000000000001;19.00;41.00.00;0.99939;03.21;0,052777778;11.03;6
10.08;00.45;00.33;02.05;0.099;20.00;38.00.00;0.99818;03.24;0,049305556;10.08;5
09.08;00.51;00.19;03.02;0.081;08.00;30.00.00;6,933333333;03.23;00.58;10.05;6
10.08;00.29;00.42;01.06;0.084;19.00;27.00.00;0.99545;03.28;0,050694444;11.09;6
07.01;0,496527778;00.00;02.35;0.071;21.00;47.00.00;0.9963200000000001;03.29;00.45;09.04;5
09.01;0,045833333;00.15;03.02;0.09699999999999999;09.00;59.00.00;0.99976;03.28;00.54;09.06;5
07.00;0,475694444;00.00;01.09;0.099;09.00;22.00;0.9960600000000001;03.34;00.06;09.07;5
04.09;00.42;00.00;02.01;0.048;16.00;42.00.00;0.99154;0,174305556;0,051388889;14.00;7
06.07;00.54;00.13;02.00;0.076;15.00;36.00.00;6,925694444;0,167361111;0,044444444;09.08;5
06.07;00.54;00.13;02.00;0.076;15.00;36.00.00;6,925694444;0,167361111;0,044444444;09.08;5
07.01;00.48;00.28;02.08;0.068;06.00;16.00;0.99682;03.24;00.53;10.03;5
07.01;00.46;00.14;02.08;0.076;15.00;37.00.00;0.99624;03.36;00.49;10.07;5
07.05;00.27;00.34;02.03;00.05;04.00;08.00;6,910416667;03.04;0,044444444;11.00;7
07.01;00.46;00.14;02.08;0.076;15.00;37.00.00;0.99624;03.36;00.49;10.07;5
07.08;00.57;00.09;02.03;0.065;34.00.00;45.00.00;0.9941700000000001;03.46;0,051388889;12.07;8
05.09;0,042361111;00.08;02.01;0.071;16.00;24.00.00;0.9937600000000001;03.56;0,053472222;11.01;6
07.05;0,475694444;00.07;02.05;0.057999999999999996;05.00;09.00;0.9963200000000001;03.38;00.55;10.09;4
05.09;0,042361111;00.08;02.01;0.071;16.00;24.00.00;0.9937600000000001;03.56;0,053472222;11.01;6
10.04;00.44;00.42;01.05;0,100694444;34.00.00;48.00.00;0.9983200000000001;03.38;0,059722222;09.09;3
11.06;00.47;00.44;01.06;0,102083333;36.00.00;51.00.00;0.99836;03.38;0,059722222;09.09;4
08.08;0,475694444;00.26;01.06;0.08800000000000001;16.00;23.00;0.9969399999999999;03.32;00.47;09.04;5
07.06;0,461805556;00.01;01.05;0.066;27.00.00;55.00.00;0.99655;03.39;00.51;09.03;5
06.07;00.28;00.28;02.04;0.012;36.00.00;100.00.00;0.99064;03.26;00.39;11.07;7
06.07;00.28;00.28;02.04;0.012;36.00.00;100.00.00;0.99064;03.26;00.39;11.07;7
10.01;00.31;00.35;01.06;0.075;09.00;28.00.00;0.99672;03.24;0,057638889;11.02;7
06.00;00.05;00.04;02.02;0.092;13.00;26.00.00;0.9964700000000001;03.46;00.47;10.00;5
11.01;00.42;00.47;0,128472222;0.085;09.00;34.00.00;0.99736;03.24;0,053472222;12.01;7
06.06;0,045833333;00.00;03.00;0,079861111;21.00;31.00.00;0.99629;03.45;0,04375;10.03;5
10.06;00.05;00.45;02.06;0.11900000000000001;34.00.00;68.00.00;0.99708;03.23;0,05;10.09;6
07.01;0,475694444;00.35;02.00;0.08800000000000001;09.00;92.00.00;6,91875;03.28;0,043055556;09.04;5
09.09;00.25;00.46;01.07;0.062;26.00.00;42.00.00;6,915972222;03.18;0,057638889;10.06;6
06.04;0,044444444;00.21;01.08;0.081;14.00;31.00.00;0.9968899999999999;03.59;0,045833333;09.08;5
06.04;0,044444444;00.21;01.08;0.081;14.00;31.00.00;0.9968899999999999;03.59;0,045833333;09.08;5
07.04;0,047222222;00.16;01.08;0.078;12.00;39.00.00;6,928472222;03.05;00.07;09.09;6
06.04;0,044444444;00.21;01.08;0.081;14.00;31.00.00;0.9968899999999999;03.59;0,045833333;09.08;5
06.04;0,04375;00.21;01.06;00.08;12.00;32.00.00;0.9968899999999999;03.58;0,045833333;09.08;5
09.03;00.43;00.44;01.09;0.085;09.00;22.00;0.99708;03.28;00.55;09.05;5
09.03;00.43;00.44;01.09;0.085;09.00;22.00;0.99708;03.28;00.55;09.05;5
08.00;00.42;00.32;02.05;00.08;26.00.00;122.00.00;0.9980100000000001;03.22;01.07;09.07;5
09.03;00.36;00.39;01.05;00.08;41.00.00;55.00.00;0.9965200000000001;03.47;0,050694444;10.09;6
09.03;00.36;00.39;01.05;00.08;41.00.00;55.00.00;0.9965200000000001;03.47;0,050694444;10.09;6
07.06;0,510416667;00.02;02.05;0.071;10.00;14.00;0.9953799999999999;03.51;0,049305556;11.07;7
09.03;00.36;00.39;01.05;00.08;41.00.00;55.00.00;0.9965200000000001;03.47;0,050694444;10.09;6
08.02;00.26;00.34;02.05;0.073;16.00;47.00.00;0.9959399999999999;03.04;0,054166667;11.03;7
11.07;00.28;00.47;01.07;0.054000000000000006;17.00;32.00.00;0.9968600000000001;03.15;0,046527778;10.06;7
06.08;00.56;00.22;01.08;0.07400000000000001;15.00;24.00.00;0.9943799999999999;03.04;0,056944444;11.02;6
07.02;0,043055556;00.06;02.07;0.077;15.00;85.00.00;0.99746;03.51;00.54;09.05;5
05.08;01.01;0,045833333;02.00;0.039;15.00;88.00.00;0.9935700000000001;0,170833333;00.06;11.05;6
07.05;00.42;00.32;02.07;0.067;07.00;25.00.00;0.9962799999999999;03.24;00.44;10.04;5
07.02;0,043055556;00.06;02.05;0.078;17.00;84.00.00;0.99746;03.51;00.53;09.07;5
07.02;0,043055556;00.06;02.07;0.077;15.00;85.00.00;0.99746;03.51;00.54;09.05;5
07.02;0,440972222;00.07;02.06;0.077;16.00;86.00.00;0.9974799999999999;03.51;00.54;09.07;5
06.08;00.49;00.22;02.03;0.071;13.00;24.00.00;0.9943799999999999;03.41;0,057638889;11.03;6
06.09;00.51;00.23;02.00;0.07200000000000001;13.00;22.00;0.9943799999999999;03.04;0,058333333;11.02;6
06.08;00.56;00.22;01.08;0.07400000000000001;15.00;24.00.00;0.9943799999999999;03.04;0,056944444;11.02;6
07.06;0,04375;00.03;02.00;00.08;27.00.00;43.00.00;0.9957799999999999;03.44;0,044444444;10.09;6
07.07;0,496527778;00.01;02.01;0.064;31.00.00;43.00.00;0.99371;03.41;00.57;11.08;6
06.09;00.56;00.03;01.05;0.086;36.00.00;46.00.00;0.9952200000000001;03.53;00.57;10.06;5
07.03;00.35;00.24;02.00;0.067;28.00.00;48.00.00;0.9957600000000001;03.43;00.54;10.00;4
09.01;00.21;00.37;01.06;0.067;06.00;10.00;0.9955200000000001;03.23;00.58;11.01;7
10.04;00.38;00.46;02.01;0.10400000000000001;06.00;10.00;0.99664;03.12;0,045138889;11.08;7
08.08;00.31;00.04;02.08;0,075694444;07.00;16.00;0.9961399999999999;03.31;0,054861111;11.08;7
07.01;00.47;00.00;02.02;0.067;07.00;14.00;0.9951700000000001;03.04;00.58;10.09;4
07.07;0,496527778;00.01;02.01;0.064;31.00.00;43.00.00;0.99371;03.41;00.57;11.08;6
08.08;0,042361111;00.19;04.00;0.094;30.00.00;69.00.00;0.99787;03.22;00.05;10.00;6
07.02;00.06;00.04;02.05;0.076;18.00;88.00.00;0.99745;03.53;00.55;09.05;5
09.02;00.56;00.18;01.06;0.078;10.00;21.00;0.9957600000000001;03.15;00.49;09.09;5
07.06;0,496527778;00.00;02.01;0.068;30.00.00;35.00.00;0.9953299999999999;03.48;0,045138889;11.04;6
08.04;00.31;00.29;03.01;0.19399999999999998;14.00;26.00.00;0.99536;03.22;0,054166667;12.00;6
07.02;00.06;00.04;02.05;0.076;18.00;88.00.00;0.99745;03.53;00.55;09.05;5
08.08;0,042361111;00.19;04.00;0.094;30.00.00;69.00.00;0.99787;03.22;00.05;10.00;6
08.09;0,052083333;00.14;02.05;0.086;09.00;30.00.00;0.99824;03.34;0,044444444;10.05;5
09.00;00.08;00.12;02.04;0.083;08.00;28.00.00;0.99836;03.33;0,045138889;10.04;6
10.07;00.52;00.38;02.06;0.066;29.00.00;56.00.00;0.99577;03.15;0,054861111;12.01;7
06.08;00.57;00.00;02.05;0.07200000000000001;32.00.00;64.00.00;0.9949100000000001;03.43;00.56;11.02;6
10.07;00.09;00.34;06.06;0.11199999999999999;23.00;99.00.00;100.289;03.22;0,047222222;09.03;5
07.02;00.34;00.24;02.00;0.071;30.00.00;52.00.00;0.9957600000000001;03.44;00.58;10.01;5
07.02;0,045833333;00.03;02.03;0.078;16.00;86.00.00;0.9974299999999999;03.53;00.57;09.07;5
10.01;00.45;00.23;01.09;0.08199999999999999;10.00;18.00;0.99774;03.22;0,045138889;09.03;6
07.02;0,045833333;00.03;02.03;0.078;16.00;86.00.00;0.9974299999999999;03.53;00.57;09.07;5
07.02;0,04375;00.03;02.02;00.08;17.00;88.00.00;0.99745;03.53;00.58;09.08;6
07.01;00.59;00.01;02.03;00.08;27.00.00;43.00.00;6,913194444;03.42;00.58;10.07;6
08.03;00.31;00.39;02.04;0.078;17.00;43.00.00;0.99444;03.31;0,053472222;12.05;7
07.01;00.59;00.01;02.03;00.08;27.00.00;43.00.00;6,913194444;03.42;00.58;10.07;6
08.03;00.31;00.39;02.04;0.078;17.00;43.00.00;0.99444;03.31;0,053472222;12.05;7
08.03;01.02;00.02;03.04;0.084;06.00;11.00;0.99892;03.48;00.49;11.00;3
08.09;00.31;00.36;02.06;0.055999999999999994;10.00;39.00.00;0.9956200000000001;03.04;0,047916667;11.08;5
07.04;0,440972222;00.01;02.04;00.08;16.00;33.00.00;0.99736;03.58;0,047916667;10.08;7
07.04;0,440972222;00.01;02.04;00.08;16.00;33.00.00;0.99736;03.58;0,047916667;10.08;7
06.08;00.59;00.06;06.00;00.06;11.00;18.00;6,918055556;03.41;00.59;10.08;7
06.08;00.59;00.06;06.00;00.06;11.00;18.00;6,918055556;03.41;00.59;10.08;7
09.02;00.58;00.02;03.00;0.081;15.00;115.00.00;0,693055556;03.23;00.59;09.05;5
07.02;00.54;00.27;02.06;0.084;12.00;78.00.00;6,919444444;03.39;0,049305556;11.00;5
06.01;00.56;00.00;02.02;0.079;06.00;09.00;6,908333333;03.59;00.54;11.05;6
07.04;00.52;00.13;02.04;0.078;34.00.00;61.00.00;0.9952799999999999;03.43;00.59;10.08;6
07.03;0,211805556;00.39;01.02;0.059000000000000004;07.00;11.00;0.99331;03.29;00.52;11.05;6
09.03;00.38;00.48;03.08;0,091666667;03.00;11.00;0.99577;03.23;00.57;13.02;6
09.01;00.28;00.46;09.00;0,079166667;03.00;09.00;0.9990100000000001;03.18;00.06;10.09;6
10.00;00.46;00.44;02.09;0.065;04.00;08.00;0.99674;03.33;0,043055556;12.02;6
09.04;0,274305556;00.46;04.06;0.094;03.00;10.00;0.99639;03.27;0,044444444;12.02;7
07.03;0,211805556;00.39;01.02;0.059000000000000004;07.00;11.00;0.99331;03.29;00.52;11.05;6
08.06;0,21875;00.04;02.02;0.079;03.00;06.00;0.9951200000000001;03.27;0,046527778;11.09;6
05.03;0,496527778;00.19;01.05;0,111805556;07.00;62.00.00;0.99395;0,168055556;0,042361111;11.00;5
06.08;00.41;00.31;08.08;0.084;26.00.00;45.00.00;0.99824;03.38;0,044444444;10.01;6
08.04;00.36;00.32;02.02;0.081;32.00.00;79.00.00;6,919444444;03.03;0,05;11.00;6
08.04;0,043055556;00.12;01.08;0.07200000000000001;38.00.00;46.00.00;0.9950399999999999;03.38;0,061805556;11.08;6
09.06;00.41;00.37;02.03;0.091;10.00;23.00;0.9978600000000001;03.24;00.56;10.05;5
08.04;00.36;00.32;02.02;0.081;32.00.00;79.00.00;6,919444444;03.03;0,05;11.00;6
08.04;0,043055556;00.12;01.08;0.07200000000000001;38.00.00;46.00.00;0.9950399999999999;03.38;0,061805556;11.08;6
06.08;00.41;00.31;08.08;0.084;26.00.00;45.00.00;0.99824;03.38;0,044444444;10.01;6
08.06;00.47;00.27;02.03;0.055;14.00;28.00.00;0.99516;03.18;00.08;11.02;5
08.06;00.22;00.36;01.09;0.064;53.00.00;77.00.00;0.9960399999999999;03.47;0,060416667;11.00;7
09.04;00.24;00.33;02.03;0.061;52.00.00;73.00.00;0.9978600000000001;03.47;00.09;10.02;6
08.04;0,046527778;00.19;02.02;0.09300000000000001;11.00;75.00.00;0.99736;03.02;00.59;09.02;4
08.06;00.47;00.27;02.03;0.055;14.00;28.00.00;0.99516;03.18;00.08;11.02;5
08.07;00.33;00.38;03.03;0.063;10.00;19.00;0.9946799999999999;03.03;0,050694444;12.00;7
06.06;0,042361111;00.01;01.09;00.08;08.00;25.00.00;0.99746;0,172916667;0,050694444;10.05;5
07.04;0,042361111;00.01;02.00;0.07400000000000001;13.00;38.00.00;0.9974799999999999;03.48;0,045138889;09.08;5
07.06;00.04;00.29;01.09;0.078;29.00.00;66.00.00;6,924305556;03.45;00.59;09.05;6
07.04;0,042361111;00.01;02.00;0.07400000000000001;13.00;38.00.00;0.9974799999999999;03.48;0,045138889;09.08;5
06.06;0,042361111;00.01;01.09;00.08;08.00;25.00.00;0.99746;0,172916667;0,050694444;10.05;5
08.08;00.03;00.38;02.03;00.06;19.00;72.00.00;0.9954299999999999;03.39;0,05;11.08;6
08.08;00.03;00.38;02.03;00.06;19.00;72.00.00;0.9954299999999999;03.39;0,05;11.08;6
12.00;0,04375;00.05;01.04;0.071;06.00;26.00.00;0.9979100000000001;03.07;00.06;10.04;4
07.02;00.38;00.38;02.08;0.068;23.00;42.00.00;0.99356;03.34;0,05;12.09;7
06.02;00.46;00.17;01.06;0.073;07.00;11.00;0.99425;0,167361111;00.54;11.04;5
09.06;00.33;00.52;02.02;0.07400000000000001;13.00;25.00.00;0.9950899999999999;03.36;0,052777778;12.04;7
09.09;00.27;00.49;05.00;0.08199999999999999;09.00;17.00;0.99484;03.19;00.52;12.05;7
10.01;00.43;00.04;02.06;0.092;13.00;52.00.00;0.99834;03.22;0,044444444;10.00;7
09.08;00.05;00.34;02.03;0.094;10.00;45.00.00;0.99864;03.24;00.06;09.07;7
08.03;00.03;00.49;03.08;00.09;11.00;24.00.00;0.99498;03.27;0,044444444;12.01;7
10.02;00.44;00.42;02.00;0.071;07.00;20.00;0.99566;03.14;0,054861111;11.01;7
10.02;00.44;00.58;04.01;0.092;11.00;24.00.00;0.99745;03.29;0,06875;12.00;7
08.03;00.28;00.48;02.01;0.09300000000000001;06.00;12.00;0.99408;03.26;0,043055556;12.04;7
08.09;00.12;00.45;01.08;0.075;10.00;21.00;0.9955200000000001;03.41;0,052777778;11.09;7
08.09;00.12;00.45;01.08;0.075;10.00;21.00;0.9955200000000001;03.41;0,052777778;11.09;7
08.09;00.12;00.45;01.08;0.075;10.00;21.00;0.9955200000000001;03.41;0,052777778;11.09;7
08.03;00.28;00.48;02.01;0.09300000000000001;06.00;12.00;0.99408;03.26;0,043055556;12.04;7
08.02;00.31;00.04;02.02;0.057999999999999996;06.00;10.00;0.99536;03.31;0,047222222;11.02;7
10.02;00.34;00.48;02.01;0.052000000000000005;05.00;09.00;0.9945799999999999;03.02;0,047916667;12.01;7
07.06;00.43;00.04;02.07;0.08199999999999999;06.00;11.00;0.9953799999999999;03.44;00.54;12.02;6
08.05;00.21;00.52;01.09;00.09;09.00;23.00;0.9964799999999999;03.36;0,046527778;10.04;5
09.00;00.36;00.52;02.01;0,077083333;05.00;10.00;0.9956799999999999;03.31;0,043055556;11.03;6
09.05;00.37;00.52;02.00;0.08800000000000001;12.00;51.00.00;0.99613;03.29;00.58;11.01;6
06.04;00.57;00.12;02.03;00.12;25.00.00;36.00.00;0.99519;03.47;0,049305556;11.03;7
08.00;00.59;00.05;02.00;0.08900000000000001;12.00;32.00.00;0.99735;03.36;0,042361111;10.00;5
08.05;00.47;00.27;01.09;0.057999999999999996;18.00;38.00.00;0.99518;03.16;0,059027778;11.01;6
07.01;00.56;00.14;01.06;0.078;07.00;18.00;0.99592;03.27;0,043055556;09.03;5
06.06;00.57;00.02;02.01;0,079861111;06.00;16.00;0.99654;03.38;0,047916667;09.05;5
08.08;00.27;00.39;02.00;00.01;20.00;27.00.00;0.99546;03.15;0,047916667;11.02;6
08.05;00.47;00.27;01.09;0.057999999999999996;18.00;38.00.00;0.99518;03.16;0,059027778;11.01;6
08.03;00.34;00.04;02.04;0.065;24.00.00;48.00.00;0.99554;03.34;0,059722222;11.00;6
09.00;00.38;00.41;02.04;0.10300000000000001;06.00;10.00;0.9960399999999999;03.13;00.58;11.09;7
08.05;0,045833333;00.02;02.01;0.09699999999999999;23.00;113.00.00;0.9973299999999999;03.13;00.48;09.02;5
09.00;00.04;00.43;02.04;0.068;29.00.00;46.00.00;6,904861111;03.02;00.06;12.02;6
06.07;00.56;00.09;02.09;0.079;07.00;22.00;0.99669;03.46;0,042361111;10.02;5
10.04;00.26;00.48;01.09;0.066;06.00;10.00;0.99724;03.33;0,060416667;10.09;6
10.04;00.26;00.48;01.09;0.066;06.00;10.00;0.99724;03.33;0,060416667;10.09;6
10.01;00.38;00.05;02.04;0.10400000000000001;06.00;13.00;0.9964299999999999;03.22;0,045138889;11.06;7
08.05;00.34;00.44;01.07;0.079;06.00;12.00;0.99605;03.52;0,04375;10.07;5
08.08;00.33;00.41;05.09;0.073;07.00;13.00;0.9965799999999999;03.03;0,043055556;12.01;7
07.02;00.41;00.03;02.01;0.083;35.00.00;72.00.00;0,692361111;03.44;00.52;09.04;5
07.02;00.41;00.03;02.01;0.083;35.00.00;72.00.00;0,692361111;03.44;00.52;09.04;5
08.04;00.59;00.29;02.06;0,075694444;31.00.00;119.00.00;0.9980100000000001;03.15;00.05;09.01;5
07.00;00.04;00.32;03.06;0.061;09.00;29.00.00;0.99416;03.28;00.49;11.03;7
12.02;00.45;00.49;01.04;0.075;03.00;06.00;6,922916667;03.13;0,04375;10.04;5
09.01;00.05;00.03;01.09;0.065;08.00;17.00;0.99774;03.32;0,049305556;10.05;6
09.05;0,059722222;00.26;01.09;0.079;13.00;28.00.00;0.9971200000000001;03.25;0,043055556;10.00;5
07.03;00.52;00.32;02.01;00.07;51.00.00;70.00.00;0.99418;03.34;0,056944444;12.09;6
09.01;00.05;00.03;01.09;0.065;08.00;17.00;0.99774;03.32;0,049305556;10.05;6
12.02;00.45;00.49;01.04;0.075;03.00;06.00;6,922916667;03.13;0,04375;10.04;5
07.04;00.58;00.00;02.00;0.064;07.00;11.00;0.9956200000000001;03.45;00.58;11.03;6
09.08;00.34;00.39;01.04;0.066;03.00;07.00;6,907638889;03.19;00.55;11.04;7
07.01;00.36;00.03;01.06;00.08;35.00.00;70.00.00;0.9969299999999999;03.44;00.05;09.04;5
07.07;00.39;00.12;01.07;0.09699999999999999;19.00;27.00.00;0.9959600000000001;03.16;00.49;09.04;5
09.07;0,204861111;00.04;01.05;0.073;14.00;21.00;0.99556;03.14;00.51;10.09;6
07.07;00.39;00.12;01.07;0.09699999999999999;19.00;27.00.00;0.9959600000000001;03.16;00.49;09.04;5
07.01;00.34;00.28;02.00;0.08199999999999999;31.00.00;68.00.00;0.9969399999999999;03.45;00.48;09.04;5
06.05;00.04;00.01;02.00;0.076;30.00.00;47.00.00;0.99554;03.36;00.48;09.04;6
07.01;00.34;00.28;02.00;0.08199999999999999;31.00.00;68.00.00;0.9969399999999999;03.45;00.48;09.04;5
10.00;00.35;00.45;02.05;0.092;20.00;88.00.00;0.99918;03.15;00.43;09.04;5
07.07;00.06;00.06;02.00;0.079;19.00;41.00.00;0.99697;03.39;0,043055556;10.01;6
05.06;0,045833333;00.00;02.02;0.087;03.00;11.00;0.9937799999999999;0,174305556;0,04375;12.08;7
05.06;0,045833333;00.00;02.02;0.087;03.00;11.00;0.9937799999999999;0,174305556;0,04375;12.08;7
08.09;0,058333333;00.34;01.04;00.05;04.00;10.00;0.99554;03.12;00.48;09.01;6
06.04;0,047916667;00.00;0,086805556;0.055;07.00;12.00;0.9916200000000001;03.47;00.53;12.09;6
07.05;00.43;00.03;02.02;0.062;06.00;12.00;0.99495;03.44;0,05;11.05;7
09.09;00.35;00.38;01.05;0.057999999999999996;31.00.00;47.00.00;0.9967600000000001;03.26;0,056944444;10.06;7
09.01;00.29;00.33;02.05;0.063;13.00;27.00.00;0.99516;03.26;0,058333333;11.07;7
06.08;00.36;00.32;01.08;0.067;04.00;08.00;6,894444444;03.36;00.55;12.08;7
08.02;00.43;00.29;01.06;0.081;27.00.00;45.00.00;0.99603;03.25;00.54;10.03;5
06.08;00.36;00.32;01.08;0.067;04.00;08.00;6,894444444;03.36;00.55;12.08;7
09.01;00.29;00.33;02.05;0.063;13.00;27.00.00;0.99516;03.26;0,058333333;11.07;7
09.01;00.03;00.34;02.00;0.064;12.00;25.00.00;0.99516;03.26;0,058333333;11.07;7
08.09;00.35;00.04;03.06;00.11;12.00;24.00.00;0.99549;03.23;00.07;12.00;7
09.06;00.05;00.36;02.08;0.11599999999999999;26.00.00;55.00.00;0.9972200000000001;03.18;0,047222222;10.09;5
08.09;00.28;00.45;01.07;0.067;07.00;12.00;0.99354;03.25;00.55;12.03;7
08.09;00.32;00.31;02.00;0.08800000000000001;12.00;19.00;6,914583333;03.17;00.55;10.04;6
07.07;1.005;00.15;02.01;0,070833333;11.00;32.00.00;0.9960399999999999;03.23;00.48;10.00;5
07.05;0,049305556;00.00;01.06;0.092;22.00;31.00.00;0.99635;03.38;00.58;10.00;6
08.00;00.58;00.16;02.00;00.12;03.00;07.00;0.99454;03.22;00.58;11.02;6
10.05;00.39;00.46;02.02;0.075;14.00;27.00.00;0.99598;03.06;0,058333333;11.04;6
08.09;00.38;00.04;02.02;0.068;12.00;28.00.00;0.9948600000000001;03.27;0,052083333;12.06;7
08.00;00.18;00.37;00.09;0.049;36.00.00;109.00.00;0.9900700000000001;0,145138889;00.44;12.07;6
08.00;00.18;00.37;00.09;0.049;36.00.00;109.00.00;0.9900700000000001;0,145138889;00.44;12.07;6
07.00;00.05;00.14;01.08;0.078;10.00;23.00;0.99636;03.53;0,042361111;10.04;5
11.03;00.36;0,045833333;02.04;0.12300000000000001;03.00;08.00;0.9964200000000001;03.02;00.53;11.09;6
11.03;00.36;0,045833333;02.04;0.12300000000000001;03.00;08.00;0.9964200000000001;03.02;00.53;11.09;6
07.00;00.51;00.09;02.01;0.062;04.00;09.00;0.99584;03.35;00.54;10.05;5
08.02;00.32;00.42;02.03;0.098;03.00;09.00;0.9950600000000001;03.27;00.55;12.03;6
07.07;00.58;00.01;01.08;0.08800000000000001;12.00;18.00;0.9956799999999999;03.32;00.56;10.05;7
08.06;0,057638889;00.00;02.08;0.095;17.00;43.00.00;0.9982200000000001;03.33;00.06;10.04;6
07.09;00.31;00.32;01.09;0.066;14.00;36.00.00;0.99364;03.41;00.56;12.06;6
06.04;0,552083333;00.00;02.02;0.065;28.00.00;52.00.00;0.9937799999999999;03.49;00.52;11.06;5
07.02;00.34;00.21;02.05;0.075;41.00.00;68.00.00;0.9958600000000001;03.37;00.54;10.01;6
07.07;00.58;00.01;01.08;0.08800000000000001;12.00;18.00;0.9956799999999999;03.32;00.56;10.05;7
07.01;00.59;00.00;02.01;0.091;09.00;14.00;0.9948799999999999;03.42;00.55;11.05;7
07.03;00.55;00.01;01.08;0.09300000000000001;09.00;15.00;0.9951399999999999;03.35;00.58;11.00;7
08.01;0,056944444;00.00;04.01;0.095;05.00;14.00;0.99854;03.36;00.53;09.06;5
07.05;00.57;00.08;02.06;0.08900000000000001;14.00;27.00.00;0.99592;03.03;00.59;10.04;6
08.09;0,517361111;00.18;02.05;0.077;15.00;48.00.00;0.99739;03.02;00.47;09.07;6
10.01;00.37;00.34;02.04;0.085;05.00;17.00;0.9968299999999999;03.17;0,045138889;10.06;7
07.06;00.31;00.34;02.05;0.08199999999999999;26.00.00;35.00.00;0.99356;03.22;00.59;12.05;7
07.03;0,063194444;00.01;01.08;0.07400000000000001;20.00;56.00.00;0.99672;03.35;00.56;09.02;5
08.07;00.41;00.41;06.02;0.078;25.00.00;42.00.00;6,911805556;03.24;0,053472222;12.06;7
08.09;00.05;00.21;02.02;0.08800000000000001;21.00;39.00.00;0.99692;03.33;0,057638889;11.01;6
07.04;0,670138889;00.00;02.02;0.08800000000000001;16.00;32.00.00;0.99756;03.58;0,046527778;10.02;5
06.09;00.49;00.19;01.07;0.079;13.00;26.00.00;0.9954700000000001;03.38;0,044444444;09.08;6
08.09;00.05;00.21;02.02;0.08800000000000001;21.00;39.00.00;0.99692;03.33;0,057638889;11.01;6
09.05;00.39;00.41;08.09;0.069;18.00;39.00.00;0.99859;03.29;0,05625;10.09;7
06.04;00.39;00.33;03.03;0.046;12.00;53.00.00;0.9929399999999999;03.36;0,043055556;12.02;6
06.09;00.44;00.00;01.04;00.07;32.00.00;38.00.00;0.9943799999999999;03.32;00.58;11.04;6
07.06;0,054166667;00.00;01.07;0.076;33.00.00;45.00.00;0.9961200000000001;03.31;0,043055556;10.07;6
07.01;00.43;00.17;01.08;0.08199999999999999;27.00.00;51.00.00;0.99634;03.49;0,044444444;10.04;5
09.03;00.49;00.36;01.07;0.081;03.00;14.00;0.99702;03.27;0,054166667;10.09;6
